"filename", "language", "Dart", "YAML", "Markdown", "XML", "C++", "JSON", "Swift", "Groovy", "Properties", "comment", "blank", "total"
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\services\auth.dart", "Dart", 205, 0, 0, 0, 0, 0, 0, 0, 0, 53, 25, 283
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\services\chatbot_manager.dart", "Dart", 150, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 163
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\services\cloud_functions_service.dart", "Dart", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 80
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\services\cloud_storage_service.dart", "Dart", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\services\dialogflow_service.dart", "Dart", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\services\firestore.dart", "Dart", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\services\firestore_read.dart", "Dart", 146, 0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 183
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\services\firestore_write.dart", "Dart", 306, 0, 0, 0, 0, 0, 0, 0, 0, 50, 55, 411
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\services\utilities.dart", "Dart", 101, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 124
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\shared\constants.dart", "Dart", 63, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 69
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\shared\custom_facebook_sign_in_button.dart", "Dart", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\shared\custom_google_sign_in_button.dart", "Dart", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\shared\loading.dart", "Dart", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\shared\loading_stful.dart", "Dart", 38, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 57
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\shared\no_padding_checkbox.dart", "Dart", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\shared\slide_dots.dart", "Dart", 2, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 24
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\tools\custom_scroll_physics.dart", "Dart", 41, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 52
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\calendarContainer.dart", "Dart", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\calendar_advisor.dart", "Dart", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 250
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\category_card.dart", "Dart", 80, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 84
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\chatbot.dart", "Dart", 304, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 330
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\customExpansionTileBloodTestArchive.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 595, 11, 606
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\customExpansionTileBloodTestInsert.dart", "Dart", 660, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 682
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\customExpansionTileCalendar.dart", "Dart", 298, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 317
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\customExpansionTileCalendarAddExam.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 880, 22, 902
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\customExpansionTileFilter.dart", "Dart", 400, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 416
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\customExpansionTileScreeningArchive.dart", "Dart", 547, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 582
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\customExpansionTileScreeningInsert.dart", "Dart", 408, 0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 453
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\customExpansionTileTipology.dart", "Dart", 179, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 198
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\input_widgets\prevengo_single_radio_label.dart", "Dart", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\input_widgets\prevengo_text_field_round.dart", "Dart", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\breast_two_relatives_age_question.dart", "Dart", 242, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 252
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\colon_relatives_age_question.dart", "Dart", 151, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 164
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\confirmation_alert.dart", "Dart", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 83
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\input_time_spinner.dart", "Dart", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 135
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\modal_container.dart", "Dart", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\registry_calc_cf.dart", "Dart", 148, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 177
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\registry_calc_cf_missing_value.dart", "Dart", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 64
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\registry_input_date.dart", "Dart", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 98
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\registry_input_gender.dart", "Dart", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 102
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\modal_bottom_sheets\registry_input_missing_values.dart", "Dart", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\nav_drawer.dart", "Dart", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 175
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\onboarding_check_input.dart", "Dart", 103, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 109
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\onboarding_text_input.dart", "Dart", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 109
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\organ_detail.dart", "Dart", 126, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 146
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\organ_list.dart", "Dart", 98, 0, 0, 0, 0, 0, 0, 0, 0, 253, 23, 374
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\registry_content.dart", "Dart", 88, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 96
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\registry_screen.dart", "Dart", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\autocomplete_textfield_simple.dart", "Dart", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 75
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\bubble_message.dart", "Dart", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 68
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\button_radio_text_container.dart", "Dart", 43, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 65
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\button_rounded_confirmation.dart", "Dart", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\close_line_top_modal.dart", "Dart", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\coupon_card.dart", "Dart", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 92
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\coupon_ticket.dart", "Dart", 138, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 146
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\form_circle_checkbox.dart", "Dart", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\form_field_radio_button_row.dart", "Dart", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 75
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\form_field_radio_container.dart", "Dart", 54, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 65
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\form_field_text_fixed_value_row.dart", "Dart", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 60
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\form_field_text_row.dart", "Dart", 76, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 93
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\psyco_question.dart", "Dart", 122, 0, 0, 0, 0, 0, 0, 0, 0, 32, 16, 170
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\registry_input_birthday.dart", "Dart", 82, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 92
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\registry_input_fiscal_code.dart", "Dart", 68, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 82
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\registry_input_gender.dart", "Dart", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 93
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\round_button.dart", "Dart", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\lib\widgets\ui_components\vote_button.dart", "Dart", 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 46
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\pubspec.yaml", "YAML", 0, 90, 0, 0, 0, 0, 0, 0, 0, 47, 20, 157
"d:\Documents\__myWork\06_Igea\igea\IGEA-REPO\test\widget_test.dart", "Dart", 27, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 60
"Total", "-", 31851, 90, 13, 819, 1, 23290, 14, 99, 9, 4213, 2663, 63062
